grow.size,grow.sq.res
0.9764984826454579,0.14362291609399175
0.7768364801666793,0.004994331491057404
0.8922050810180686,0.021807634299164276
0.8588099353911332,0.023810003432819443
1.1903074103653353,0.004205372193037299
0.6622007873607636,0.02511190534486319
0.33905408580539786,0.5602148817692848
0.6764360099366544,0.00102007873584788
0.3318030265352548,9.323336392898865e-4
0.39517864506418693,0.007428538394275902
-0.0380440017392852,1.2806660381811097
0.748035012742911,0.009151385055836963
0.24242694803536183,0.004155481248548053
0.20261590873321791,0.005752592702622209
0.27359383847640695,0.012476305455051111
0.558613432903365,0.005270185242781799
-0.007122040741259816,0.0038049374279870212
-0.44211118084136414,6.998012730941481e-4
-0.5929810483121849,0.0973649416898847
-0.07014074294124202,0.005317871667460526
-0.38691700812435037,0.1200413876947794
0.13334737428755639,0.01128698611422706
0.25761540062907334,0.008998898069412753
-0.4959643390098841,0.012389978647594798
-0.05374660806370546,6.484914195753498e-4
-1.4154114824349902,0.02627341521137793
1.0891928770044275,9.17151172965846e-4
0.6620407790599927,0.005868058732289925
1.2405401979407096,0.003222631541095155
1.0137599910314223,0.013220619652691296
1.1114884604169357,0.0010359218457197412
0.7823856785535018,0.009502866993464238
0.6978662669258017,0.0010012918422430972
1.1133186564154756,0.00797129526473101
0.6984548413232793,0.0033042316969778517
0.8693952218292815,0.006733359247880584
1.3616425994635615,9.690105111618041e-4
1.0976136126184581,0.005505462301251243
0.8605211883670304,6.50335462008987e-4
0.9133176841141122,0.0015110420332976897
0.728703826801849,0.006251024539910739
0.8831241549844676,0.0012151821104443416
1.210522180508064,0.009913889813536636
0.734194928403359,0.0026394694697473393
1.1383291115813714,0.003985928097116951
0.7471296652908956,0.0023338305063534998
0.3070997756562142,0.009094896552834394
0.22047497158178975,0.012372247057639327
0.46176976769829325,7.827876425089854e-4
0.5231517753320041,0.002315982880135927
0.6799563330812309,6.784827355783641e-4
0.4322153573500489,0.0019157564970309264
0.7224886368136237,0.03037952605218033
0.763554128988516,9.889305323039386e-4
1.1254157160466407,0.001093095263962027
0.2918336667134864,0.022593138029436282
-0.19624338921599832,0.26219947721756326
-0.671289481169581,0.12603942319610048
-0.33252955117070637,6.69269774566422e-4
-0.3119370987060364,0.0041158465364672684
-0.6865278679375256,0.004779210016607937
-0.2804594615677288,0.04603113157776276
-0.4640492213815692,0.07318058595073025
-0.4546666114839407,0.06772610964457479
-0.2433759510150752,0.001238955703758706
0.7491918605572786,0.004762309037518508
0.9367155196927522,0.06465204568838928
0.8328315690973983,0.059296972668589715
0.877255580733823,8.036700959082745e-4
0.7640687556044453,0.0037263468142000877
0.9481846055283853,0.008925069805305377
0.9801850265437018,0.03315709196782407
0.6018414410340925,0.02821690451532403
0.659517494709381,0.005353114330419366
0.8882284521311685,0.0032002124234414924
0.5693729715318889,0.003997713296686489
0.9580795263195562,0.031034182687399985
0.74010646653215,0.0014392614313572013
0.7050767539069108,0.009650380619782191
1.0923545893633344,0.013322331742234144
0.5767593784264019,0.007762954773598929
0.9558674799756942,0.05163990475691616
0.8012067775950102,6.570259529348405e-4
1.0291017006668857,0.008218202952328014
0.9866802787098687,0.005850562065939221
0.07027319055759221,9.765312735372379e-4
0.5301659961650504,0.0032224649710841137
0.5099430124781156,0.0010391427055614208
0.6529574026001926,0.010288548121073193
0.5019403732082659,8.017783502028094e-4
0.7046015037592245,0.0014330252522291734
0.20997024375730972,0.0031537871117107747
0.7626314940165512,0.028148376138293157
0.41015762525246086,6.626225744209792e-4
0.22028218158368454,0.001719811326782188
-0.5895131109586133,0.03134965382709705
-0.506881766545794,0.0010994697638850865
-0.09048944514674577,0.007438291942449835
-0.5625664802775447,0.0011921764928377976
-0.04253853421542778,0.045539843505579006
0.010255671678628994,0.009337200285062922
-0.7164712299804841,0.014806612661072097
-0.2832313563040363,0.0028494378613853114
-0.3575916748249476,0.003382414690841652
0.8739070948815969,0.0019870667051399833
0.5007303573116929,0.018959784245083898
1.3238488905959738,0.062410935921713595
0.6417866619140098,6.39665546336066e-4
0.7732292267762225,0.025359322835626207
0.7969699880094011,0.0012738626068751686
0.681837405939489,0.0049142929985209515
0.7366874397952324,0.015177780277821044
0.6741006710786149,0.09406628372346418
1.1295860163156963,0.002555167577840977
0.4584441380197401,0.029533806607251842
1.101205079555682,6.503492243508239e-4
0.7428749301652385,0.016075231910620952
0.7724863623108528,0.013515934347962466
1.2823843558492434,7.601533668583158e-4
0.7992625049756763,0.0030969085515700997
0.982285308378147,7.475427925673524e-4
0.9576481230602508,0.005513597944925009
1.177654557522659,0.004193784747017221
0.7788778361696866,0.00100313681154065
-0.38365895685134677,0.5333702714577888
0.6243264906017276,7.385380921444854e-4
0.3062040166372597,0.015477252628433615
0.30295502946257374,6.497036764398247e-4
0.7975175069082109,0.006871449440254908
0.2960154818906568,0.011778104751832464
0.27063429073996054,0.003655352824305484
0.16475801498776718,0.0011286322264509715
0.5983390244078186,0.006031180759840069
-0.046133530199975424,0.06391980893752768
-0.39046184997884403,0.06068948502748139
-0.8336187766156193,1.6329280310278036
-0.11628593461838103,0.01664446732074036
-0.6749668029513015,0.7430651283305427
0.039721146851257466,0.015203499759064314
0.34076073331986706,0.008539336222293097
-0.5502694281576005,0.08658279148034811
-0.03817380046964596,0.043029421411911004
-1.4542742179274155,0.12494973603338295
1.0138914792064544,0.0037033428918684785
0.7012210308304828,0.002139599437011956
1.2185093281257202,0.0041361336482734455
1.0662154467281526,0.0022678790053326818
1.0314859967893246,0.002091864050868925
0.8339288643431099,0.0013937785887907616
0.6836264842740972,7.769670359890232e-4
1.1334619665336518,8.2842787021163e-4
0.7153416835030584,0.012356621585467208
0.7507655731620023,0.00439158460421452
1.2659127463224553,7.943402643265741e-4
1.1037233493347274,0.010077810915114001
0.8150416884748102,0.0018908171347084505
0.8939750747383608,0.0017054234843177913
0.622960426220246,0.0028187066360284485
0.8606114771602048,0.0022063740399252303
1.2340096331253665,0.013680933622741056
0.7419834912115667,6.914385598052278e-4
1.1302072944379162,0.0040234045930322045
0.7506108557144943,6.486187886086393e-4
0.21473378602684062,0.011355444111814732
0.11859685903744346,6.587770697376946e-4
0.4573093112247232,0.0020197966075833963
0.46425346186718464,0.008823879009131954
0.6544745552407101,0.002880655482423422
0.45263234760544896,0.0012457549395484926
0.5241893218057772,0.04175755238788604
0.7090675332712224,6.430722272945772e-4
1.0431011657479874,0.0015859607197971643
0.42934558881297663,0.03501383544360728
-0.6530753056369288,0.06402721269613922
-0.9447767695411733,0.005885691350398516
-0.2893331987844891,0.002513274891255818
-0.32924104510702684,0.04034078307100496
-0.5603880980478957,0.032035771958335076
-0.040908600334403106,0.014518380888750472
-0.671289481169581,0.004785444261018181
-0.6527253035784468,0.023018155332988306
-0.1864565394552215,0.06833373710807382
0.7700540639718227,0.0034682473933993247
1.1244165446899217,0.012593713132812335
1.017526213944131,0.010849672432136727
0.8163378547701866,6.548262534395228e-4
0.7756255359152532,0.0035031953570935585
0.9806406554574791,0.0021306196352994943
1.0955451641032241,0.001838951744522717
0.7301986586828622,6.84734937016726e-4
0.6909286318693885,0.0010974745256914981
0.7901199489428137,0.002538445070653724
0.4866332690943688,9.797513432232992e-4
1.0692873573533552,9.44883938483208e-4
0.7272411280615458,0.015530341675491626
0.7583477723820874,0.003535496901276284
1.1352662612249522,0.0026135434264465966
0.6290096076523087,0.007399468031639736
1.1163184020247936,0.0054445663948880256
0.7553480267727699,0.0033682514385653794
1.0520784492539945,0.0013567125443088865
0.9984528869175253,0.0029819631969775313
0.09481748987663034,0.011844359793859418
0.5536412189571877,9.492160951444067e-4
0.5052747021227495,0.0016135381565165396
0.7130429885407853,0.0021471564200911944
0.4907501919621712,9.804476802350247e-4
0.6941285272117813,6.636930485997187e-4
0.1599588838185441,0.025151640916433675
0.8794915887377204,9.394370655359873e-4
0.39062172943894913,0.0030997553183927558
0.18607972264423353,6.643163569790127e-4
-0.3687523902129201,0.0018594244543447846
-0.478611727836928,0.09302877378288969
-0.15021007869832173,0.005708251817522494
-0.48890177868758117,0.15205366373863777
-0.06686679228208219,0.004924637265511373
-0.7670166353479588,0.06289154685080191
-0.2063620591062937,0.0014029867845542251
-0.2703809926574608,0.005487042597864322
0.9055908981119645,0.004817093577635332
0.6526705225973239,7.417537195383092e-4
1.0520671973493707,0.0011503736983256416
0.6533872062572877,0.017973117167443254
0.6271474396581578,0.0041416391042709355
0.7750613143749434,0.04976110911945551
0.7543645648267413,0.037685274183011014
0.8579583736843595,7.386586909400145e-4
0.9761742890977602,0.012887216358907765
1.066663713605654,7.898982348125765e-4
0.6463612653033797,0.0040988199043053486
1.079571121364276,0.008306113542228837
0.8672046955238087,0.001400094484235773
0.8844729754640197,0.007297120186716368
1.260441212835169,0.0034284738374770105
0.8484626132902218,0.0060659353276922776
0.9811740120139483,0.004745170333191872
1.0149951277503415,0.0019056149864049737
1.2097841024480633,0.018129070325378298
0.8004513071055784,0.001777188507595349
0.39707046647325744,0.027546749747414122
0.6481524449873532,0.3648630407513593
0.45890561010380654,8.334531442428546e-4
0.3363895183713797,0.002031270087046174
0.8748321176214162,0.010105858400874992
0.3620874770584404,0.006973272876716584
0.1901777683687363,0.0064099164921737
0.6844045849478247,8.844453630878997e-4
-0.22454548362579407,0.0041510179505203455
-0.07137155778132956,0.00799359355279791
-1.9346466534029403,0.15532058288568065
0.07056362230895198,0.12155855700313623
0.2100620954816109,0.011754557463370095
0.4596527401711622,0.0012842904039586506
-0.17410059981139792,0.009075536973823085
0.21885028017881264,0.004537056113011525
-0.9580097763561536,0.09170239551914372
1.0561811757235087,0.016424856949609268
0.6758954245095035,0.006203715249229344
1.249990701678106,6.704733681150572e-4
1.0137599910314223,0.0013666495146228883
0.9836055155014046,0.0011943506684847596
0.8100544316651904,0.0763109839236955
0.7075074428024466,0.024486300500176212
1.1274255666276476,0.011128947013099046
0.8290705208749637,8.848166850979854e-4
0.700484244043701,8.977921051347932e-4
1.249159521546501,9.038329790385177e-4
1.1795563240710225,0.005973235514261263
0.8522720254510125,0.02230789036252528
0.9230413225601557,0.007102211068120842
0.6844953995188137,0.0012153663088857421
0.8232946621806697,9.963090715251431e-4
1.3169298528602484,0.016935588405835676
0.7573639996568722,0.0035290337194865116
1.1669937036944258,0.014553952713128444
0.7563140960932737,0.006030942081248666
0.35913328601508393,9.066685866752231e-4
0.17493450997331955,0.2682344696814651
0.4506141831630912,6.60338444911531e-4
0.4062448823440436,0.003902783705162299
0.6242184758987795,0.00454939651776877
0.5051038725108092,8.581200923146501e-4
0.7414563978753166,0.006878875823573717
0.7210881715732793,6.628117291444669e-4
1.0598481015721537,0.0069012734615036195
0.28330110626743865,0.0013981749467151853
-0.78627958817225,7.058111562874904e-4
-0.7487463523202033,0.4489947779613152
-0.16702652458097977,0.03251850538312368
-0.43515810358552764,0.22472499889679215
-0.2913446462413667,0.0012791597361545754
-0.08946632055953407,0.010540168973266142
-0.5020825773362892,0.02061810607813671
-0.4035146225292349,0.0030523681915648588
-0.36049225567738774,0.005167323016590831
0.7217898615804668,0.005269338747010839
0.9977008515993034,0.009286031163662091
1.0986689800679414,0.03500069059486965
0.8143892732157166,0.010408367811431887
0.8284233994932367,0.015734759118110137
0.9315548452647078,0.028564438497874173
1.107722237504227,0.016031838444025056
0.740704006232591,7.056050193303272e-4
0.7189060500086373,0.003936685069986042
0.7496342293148465,0.0029366318230443856
0.5261360787418984,0.00275140248936398
1.0667031665285476,0.019948282833601047
0.8488122995716116,0.001642138482683783
0.7103044072902828,0.0012536627249383708
1.0697819795212373,0.0014088423332515138
0.7195206148771596,0.08856172369878408
1.0283618930955143,0.0035699687787097054
0.8083537309055756,0.05439645595782255
1.0093725317359739,0.017526160514928783
1.0306701867340828,0.0012911918214607377
0.04373796197578701,0.006722191993985815
0.5547017615737303,0.01413244559120994
0.49661654675019834,0.01841788711271988
0.7562041701458109,7.320355226941701e-4
0.4953826723102631,0.008764304369018773
0.6985504181001493,0.011499444786281366
0.055947844203555294,0.09123374670514112
0.890192551011314,0.0038007087688255044
0.46675552253191943,0.0011074579267263329
0.22603750252947602,6.953628267301311e-4
-0.31942088186044476,0.004928810515787639
-0.09889766808807479,7.869229544549412e-4
-0.015494121486816387,0.5179016762617262
-0.7689818143208966,0.03210286826412164
-0.06803482468792486,0.6222268618343997
-0.8944475816778377,0.38478401625675673
-0.1614745165052743,0.0011404602646809749
-0.26119650874343764,7.450839696864623e-4
0.24429726268525132,0.10572342086735059
-0.20300259041710614,0.030215798667628923
0.018850871737343334,0.0049692745981284375
0.26276786859827345,0.01876112505232972
-0.03162499787463376,0.02672916186233605
-0.30701354784261203,0.001197891574976235
0.10655446091138229,0.032948521748868524
-0.9509310530552031,0.07599010721726983
0.7224886368136237,0.010627520926750109
-0.34583078799530126,0.056394336885304604
-0.3053505239939507,0.024034017087373478
0.2898949908675503,1.1715286257179414
0.7213204467675371,0.03127964229633705
-1.0861446368199066,0.09135516152137733
-0.2832313563040363,0.21877142764610447
0.7407028123462758,2.1107812131446877e-4
-0.14490735689106565,0.02463557309678913
-0.05374660806370546,8.801972981890069e-4
0.6526705225973239,0.03079997376340792
0.4984528065943536,0.0023320050269514596
-0.4429603198942055,0.10583148300413583
0.6046231217063553,0.007039705221526113
0.04579671680796226,9.096381937811618e-4
0.5577243493340673,0.0012412121061549613
-0.8288764334068427,0.006977619690482955
0.32161561644011116,0.03263934114171503
-0.03658764234029335,0.007049792038981803
0.2367898578161567,0.2024552260548776
0.7889290618506466,0.04043697393801506
0.4789218155644187,0.004357816854169058
-0.08028183664551118,0.024196386560522063
-1.1626921667776187,0.002750949301255283
0.6326488683107152,0.014589233614738335
0.5053456333834139,0.0010087485847390804
-0.5430920200563593,0.018664525680211513
0.9008442465226331,0.036385186051932764
0.656255471248599,0.04703684934838809
0.8323412426436697,0.009044162046471012
-0.5386759591644685,0.00947534818768495
0.1876982895937794,0.022263926132430556
0.5646810624144949,4.315085041016693e-4
-1.0197871337501632,3.3607579422899304e-4
-1.6260044061113192,0.0044096819785772795
0.3399229177380527,0.0026595451228539247
-0.22769057156363037,0.029639731298065804
-0.5527159350992333,0.01449330878503779
0.6220277227805082,0.005548161742346724
0.2782846490952856,0.1087138717679737
0.5579358567309614,3.6273113685969944e-4
0.1964172592323715,0.006350951772197134
-0.9031500108290507,0.032745588403156584
-3.441648555459127e-4,0.00233414034322463
0.715195423797206,0.03225953523111228
0.6896868850740845,0.0013265838964074124
-0.5526477050896184,0.18227888666698872
-0.3291442380866333,0.0027250578175273565
0.06183272475399152,0.0013124674180240985
0.2421162013380993,0.005162245655517003
-3.441648555459127e-4,0.036741947737886735
-0.11133580845255589,0.010279017325948082
-0.685000425918166,0.0053161288117571665
-1.68645226386495,0.02232844060988644
-1.3332541649154352,0.00781690004588329
-0.616871569425261,0.01974734190680563
-1.4129649754933573,0.03363053694459097
-0.33832872200065645,0.04973402391335719
0.5931284991528094,8.149365095698487e-4
0.2732681919231325,0.00666918050355083
0.26137915416239044,0.005497736906108606
-0.47670138618559305,0.11633549308549479
0.4817098004204271,0.004515379178357075
0.12673409229709606,0.02554994308977167
-0.8051713398773052,0.032413781434720755
-2.0712218826668147,0.027204741067275596
-1.5049843530993385,0.0055733001563615355
-1.1202147342974735,0.20560055448651876
-2.4602525167087617,0.0348067844573258
-2.4103915205896795,0.055238999689042584
-3.0089277942115618,0.017871685034910448
-0.8874543034419741,0.11603566187434759
-0.90022091788328,0.0018836945275289708
-0.17921075410432072,0.011777166861842442
-0.5067062462962427,5.640584552427391e-4
-0.6108416234159499,0.028109360931882696
-0.1911607959532222,0.002352134321399807
-0.20237599891588015,0.0037211283808487377
-0.23018903323310247,0.025441724665115732
-0.19091704569405624,0.006397400888118402
-0.22769057156363037,0.024216501175053407
-0.2940860861869984,2.106810328047147e-4
-0.5100589101845597,0.03549362808727138
-0.7976358777035034,0.233968243975007
-0.5020057999273104,0.013521453646897401
-0.23444977276473816,0.26320180678655664
0.4113998825803695,2.1462191585563945e-4
0.15516624580368588,0.009101528888944025
0.8098281675494713,3.369086790661081e-4
0.6131474194911701,0.19577941521595954
-0.050456430703028174,0.8019154722424843
1.2293933185523809,0.027333152761341722
0.5442123936825418,0.03918526278847327
0.4008977285125122,0.14161705099587557
0.5440826501208595,0.03829290599656648
0.7560318335849772,0.020779160767839557
0.8748321176214162,0.0010506686370438626
0.20261590873321791,2.5164996067276964e-4
0.9826619882760105,2.3637062218923626e-4
-0.03658764234029335,0.005186977644782472
0.6676039975687882,0.010189013353010463
0.7062810072525,0.0010716661625936247
0.27505202605222645,0.01864432308147525
-0.8650659589632514,0.01405405296670652
0.04995667509877375,0.2932274256115036
0.8189193934793707,0.04585582216756644
0.7682178323311325,0.02236720744037328
-0.08994848953738759,0.37761627158649
0.25185392391980715,3.062797531584317e-4
-0.36880151739198935,0.9585290495137597
-0.4129907255927489,9.748697005876133e-4
0.8373952102650852,0.013359483933171748
-1.4542742179274155,0.02083875475240453
-1.2926224986537802,0.629409566706253
0.06026734326390032,0.023867870280448407
0.4031692687937965,0.07729125790601644
0.5200148177328648,0.008186759440034894
0.819710457611953,0.001558282375032277
-0.016156657110159033,0.01308145399755786
-0.6219912863029106,0.1361562384186634
-0.9618369656829978,0.3894048656246529
-1.2666520236477747,0.20535618100413608
0.5537484480496866,2.2172879140124323e-4
-1.180786929555823,0.6252832827773994
0.3127831096421329,0.09769823755382322
0.34613875586120296,4.523847932652167e-4
-0.01060102541406764,0.014570378592280114
0.5482664463483513,0.001966617219310979
0.773811611694188,0.014765353853494144
0.4463804642946746,0.01540032397153541
0.6954534076868238,3.5098530917233433e-4
0.015724351150709897,0.0032474729570762233
-1.005348964799523,0.026473097440430648
0.5986716193138069,0.0012259790114005236
0.15625110724614738,0.0012954655464784825
-0.04980609986569752,0.0014677957119863915
0.480478985580339,0.021465861063389016
0.177198672394897,0.041569392691632914
-0.17165409286976485,0.47754396687983525
-1.0405039237195515,2.652036255614934e-4
-0.6479617613089163,0.3737666062864395
-0.9447767695411733,0.021609257267771124
0.8796688934163714,0.1659185370397785
-1.000721396510738,0.0013235126771599533
-0.29512065282337835,0.0657886098850253
-0.3027009357726199,0.02480344708189891
0.03809476223333877,0.002490849623169506
-0.7348614220372478,0.10686748951939355
0.09516028079603588,0.04108559531912398
-0.09581578866868785,0.03995059880851451
-0.3231710817223131,0.040897905009102786
-0.19359565140492327,0.3780754519703167
-0.90022091788328,0.05877799770357856
-0.49955929298567736,0.025273110891010565
-0.15583729709967664,0.001780975211517926
-0.5437976283655064,0.020386641172755956
-0.15088403125033892,0.03532433817705754
-0.6169843920218643,0.0016758271540581065
-0.41200958656926745,0.049624664900175405
-0.34747300493465244,0.07429493671198639
-0.2727575737296615,0.05627945242312473
-0.5365783739293737,0.06881717486712292
0.9386099468509725,0.02354513488527205
0.5378966429339764,3.7247353584640496e-4
0.7075074428024466,0.0020584902448173487
0.8532464124073117,0.020592366905088942
0.867513985858672,0.0038045535136092892
1.1428006597901705,0.012461923921443057
0.6027980834420219,0.001029764895581216
0.39178647220987534,0.009478267696326516
0.7007791770476995,0.015682579194125457
0.17728541349360052,0.07382073339566163
0.16653695819810982,0.0014846537796929663
-0.010423521884743958,0.047888267945142816
0.8806871966711333,2.2753760619583212e-4
1.0517233365699148,0.016710688779216422
0.42973839561774024,0.010590139876192646
1.3141738575100965,0.0018483259783446183
0.5879085708856735,0.006879507925839656
0.8296054690610892,0.012283511092136679
0.26270865380276925,0.017320516401443713
0.7976766101773696,0.02562073400188411
0.5532354103620291,0.08696743103373457
1.1718608826250165,0.01596311483012617
0.3908878067249101,0.0010613185685894686
0.4606627940883629,2.8624239824188015e-4
-0.30105191403239845,0.017047578953988476
1.1049893578286123,0.012676467732666842
0.11877436256676661,0.003516750555405735
0.7586781623700323,0.006736834369533075
-0.034300179979264364,1.891365444784386
1.1251384123267025,0.0047092785813071586
-0.07328667002350901,0.003616465918268822
0.16681064536651066,0.037866522730625934
1.1272903294816792,6.694472801818766e-4
0.7312076064522158,0.0015488226174141476
0.8456897511727565,0.006516410839005356
-0.19624338921599832,0.00799277285510569
0.5152225424011043,0.0027544990062704344
0.45103671275798257,4.3876413872760727e-4
-0.07738077583648391,0.04158921712618721
-0.48767368497375047,0.10180525683547473
0.672483803642622,0.016705244637002493
-0.5498636195624417,2.006155692593656
0.9935409331516984,0.012328940437174939
0.7841360015381744,0.01843336182861185
0.28837052833900695,6.195472285212161e-4
0.1886561258880245,0.12042972061167788
0.5682048957792205,7.205574114504135e-4
-0.059717416317584746,0.0019033687235534653
0.16653695819810982,0.0030169320155163186
1.004075547656778,0.004633712660138374
0.6281718075452984,9.19320216922838e-4
0.35497266960666773,0.018069945932280968
-1.0419063014400776,0.6359382491919029
0.5403268829756366,0.010853709294423674
0.4824587650214564,0.030754225566393546
0.620212077814969,0.006565435855311976
0.40927915992643094,0.6543435189722676
0.7224886368136237,0.004831737647676692
1.2497291558749024,0.001092797720909387
1.3609064727467282,0.01922862322297777
0.8847731767246891,0.02384997470748653
0.057709635041990594,0.005264131966512129
1.3851320493291146,0.016827775054729276
0.5027204849531938,0.0011260364121489668
0.5174656577038426,0.13828582486255553
0.8023237848962645,4.1220377944396915e-4
1.0273548775232335,0.004586289236532278
0.9344110601303314,0.009214703771913628
0.2320894114472244,3.421915945026889e-4
-0.07975905276850234,0.029449244522158514
0.326065691321438,2.253718303634996e-4
-0.6201323533141576,0.5222934510092215
1.067304927772926,0.007387282783656555
0.23272032194816564,2.777299181949021e-4
-0.5132702377342627,0.23334995842627348
-0.21786371838387847,0.004647017641728065
-0.3002308071163011,2.2622558672333944e-4
0.14357472913394198,0.07457563050637828
1.0135659999991948,0.015512826176093182
-1.387672076659755,2.8711646288793086e-4
-0.9031500108290507,0.1307862187036869
-0.3654305706634356,0.2422196253924079
0.01783026940402653,0.006958223107675779
-0.4705586175796784,0.03974325662983
-0.2234490894841498,0.5418870316061588
-0.1463611940361626,0.03144137767247534
0.16598882982785523,0.01919034549268554
0.2773698450584183,0.0026027668857905263
0.7617571809012078,0.007555176705450286
0.614619149951749,0.009578152901899907
0.12080095656352034,7.469656271092846e-4
-0.32517010552101666,4.6633880770180833e-4
0.7926857320570775,0.07301463841416074
0.41607527911631403,4.1813943125281833e-4
-0.7821299578170703,0.8814619507050487
-0.22228151856695239,0.05139157507547368
0.0834946824644573,0.004538454160257686
0.9155193084252762,0.04432001887350868
-0.004446741900037847,0.023454716052564783
0.11857286397550693,0.0035199163582560933
0.38550006023791095,0.0021315724185734445
0.17091229850179696,0.006865111663000593
0.4250727544702056,0.0025793023463035543
0.5200148177328648,0.008773566182105895
-0.35794678750902725,0.021997766190490615
0.46612710312501476,2.675118541468159e-4
0.4449528255410743,0.001773684721492175
0.176967897215536,0.0019819338316596903
0.17383384412525635,0.027951059461718688
