"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
"11",0.928546052979914,0.929757697294792,0.930952374932266,0.93213041500858,0.93329213417951,0.934437837036606,0.935567816500537,0.936682354211164,0.937781720914197,0.938866176844052,0.939935972102755,0.940991347034519,0.942032532595789,0.943059750720456,0.944073214679967,0.945073129438028,0.946059691999646,0.947033091754219,0.947993510812342,0.948941124336131,0.949876100862642,0.950798602620255,0.951708785837582,0.952606801044736,0.953492793366598,0.954366902807898,0.955229264529755,0.956080009117492,0.956919262839506,0.957747147896898,0.958563782663774,0.959369281917974,0.960163757062111,0.960947316334819,0.961720065012121,0.962482105598864,0.963233538010272,0.963974459743548,0.964704966039752,0.965425150035947,0.966135102907866,0.966834914003272,0.967524670966304,0.968204459853088,0.96887436523895,0.969534470317663,0.97018485699306,0.970825605963548,0.971456796799933,0.972078508017063,0.972690817139822,0.973293800763953,0.973887534612196,0.974472093586342,0.975047551815591,0.975613982701751,0.976171458961681,0.976720052667451,0.977259835284526,0.977790877708384,0.978313250299836,0.978827022919299,0.97933226496027,0.979829045382143,0.980317432742529,0.980797495229181,0.981269300691591,0.981732916672316,0.982188410438065,0.982635849010586,0.983075299197332
"12",0.98334203992672,0.983254057451351,0.983165776656962,0.983077195901262,0.982988313538832,0.98289912792112,0.982809637396385,0.982719840309686,0.982629735002835,0.982539319814351,0.982448593079436,0.982357553129932,0.982266198294264,0.9821745268974,0.982082537260819,0.981990227702455,0.981897596536646,0.981804642074091,0.981711362621803,0.981617756483055,0.981523821957341,0.981429557340318,0.981334960923762,0.981240030995521,0.981144765839462,0.981049163735434,0.980953222959209,0.980856941782448,0.980760318472648,0.980663351293101,0.980566038502856,0.98046837835667,0.980370369104971,0.980272008993816,0.980173296264864,0.980074229155323,0.979974805897917,0.979875024720875,0.979774883847859,0.97967438149796,0.979573515885676,0.979472285220845,0.979370687708653,0.979268721549586,0.979166384939427,0.979063676069205,0.978960593125192,0.978857134288891,0.978753297736993,0.978649081641383,0.97854448416913,0.978439503482463,0.978334137738783,0.978228385090654,0.978122243685813,0.978015711667175,0.977908787172849,0.97780146833616,0.977693753285654,0.977585640145139,0.977477127033689,0.97736821206567,0.977258893350728,0.977149168993794,0.977039037095028,0.976928495749753,0.97681754304834,0.97670617707602,0.976594395912634,0.976482197632291,0.976369580302945
"13",0.941840890248881,0.942865260074405,0.943871472551891,0.944859891440423,0.945830872787337,0.94678476505213,0.947721909231141,0.948642638982858,0.949547280753715,0.950436153904166,0.951309570834991,0.952167837113617,0.953011251600455,0.953840106575073,0.954654687862152,0.955455274957145,0.956242141151576,0.957015553657936,0.957775773734093,0.958523056807221,0.959257652597184,0.959979805239411,0.960689753407146,0.961387730433171,0.962073964430975,0.962748678415319,0.963412090422324,0.964064413628953,0.96470585647208,0.96533662276703,0.965956911825741,0.966566918574472,0.967166833671218,0.967756843622785,0.968337130901609,0.968907874062392,0.96946924785853,0.970021423358448,0.970564568061887,0.971098846016102,0.971624417932153,0.972141441301199,0.972650070510865,0.973150456961773,0.973642749184126,0.974127092954474,0.974603631412584,0.97507250517842,0.975533852469224,0.97598780921659,0.976434509183587,0.976874084081685,0.977306663687568,0.977732375959565,0.978151347153646,0.978563701938761,0.978969563511371,0.979369053708915,0.979762293121993,0.98014940120495,0.980530496384581,0.980905696166616,0.981275117239553,0.98163887557553,0.981997086527699,0.982349864923671,0.982697325154555,0.983039581258965,0.983376747001536,0.983708935945284,0.98403626151718
"14",0.941477966432952,0.942076530670135,0.942668906158446,0.943255179537329,0.943835435980183,0.944409759215982,0.944978231550803,0.945540933889269,0.946097945755851,0.946649345316104,0.947195209397754,0.947735613511687,0.948270631872833,0.948800337420931,0.949324801841146,0.949844095584617,0.950358287888817,0.950867446797852,0.951371639182589,0.951870930760656,0.95236538611634,0.952855068720298,0.953340040949178,0.95382036410504,0.954296098434688,0.954767303148811,0.955234036440961,0.955696355506383,0.956154316560688,0.956607974858312,0.957057384710832,0.957502599505068,0.957943671720994,0.958380652949448,0.958813593909628,0.959242544466356,0.959667553647124,0.960088669658893,0.960505939904624,0.960919410999585,0.961329128787326,0.961735138355433,0.962137484050929,0.962536209495401,0.962931357599788,0.963322970578843,0.96371108996524,0.964095756623323,0.964477010762488,0.964854891950182,0.965229439124486,0.965600690606301,0.965968684111116,0.966333456760334,0.96669504509216,0.967053485072007,0.967408812102493,0.967761061032894,0.96811026616817,0.968456461277465,0.968799679602131,0.969139953863239,0.969477316268595,0.969811798519224,0.970143431815371,0.970472246861991,0.970798273873702,0.97112154257927,0.971442082225579,0.971759921581116,0.972075088938955
"15",0.951157571360179,0.951660002473584,0.952157650413321,0.952650574511108,0.953138833091173,0.953622483486774,0.954101582056659,0.954576184201354,0.955046344379374,0.955512116123273,0.955973552055614,0.956430703904766,0.956883622520586,0.957332357889976,0.957776959152296,0.958217474614588,0.958653951766735,0.959086437296388,0.959514977103799,0.959939616316421,0.960360399303416,0.96077736968993,0.961190570371221,0.961600043526589,0.962005830633131,0.96240797247927,0.962806509178109,0.963201480180578,0.963592924288316,0.96398087966642,0.964365383855858,0.964746473785741,0.965124185785293,0.965498555595604,0.965869618381105,0.966237408740796,0.966601960719204,0.966963307817068,0.967321483001724,0.96767651871726,0.968028446894294,0.968377298959538,0.968723105845028,0.96906589799703,0.969405705384683,0.969742557508293,0.970076483407328,0.970407511668121,0.970735670431199,0.971060987398356,0.971383489839393,0.971703204598511,0.972020158100426,0.972334376356168,0.972645884968558,0.9729547091374,0.973260873664357,0.973564402957565,0.973865321035916,0.974163651533118,0.974459417701453,0.97475264241529,0.975043348174346,0.975331557106724,0.975617290971723,0.975900571162414,0.976181418708085,0.976459854276436,0.976735898175658,0.977009570356331,0.977280890413243
"16",0.948297423476341,0.94839374670162,0.948489940917774,0.948586006325373,0.948681943123961,0.948777751512034,0.948873431687083,0.948968983845556,0.949064408182906,0.949159704893562,0.949254874170952,0.949349916207499,0.949444831194642,0.949539619322814,0.949634280781482,0.949728815759111,0.949823224443208,0.949917507020304,0.950011663675966,0.950105694594792,0.950199599960435,0.950293379955592,0.950387034762021,0.950480564560531,0.950573969531001,0.950667249852373,0.950760405702668,0.950853437258987,0.95094634469751,0.951039128193505,0.951131787921336,0.951224324054465,0.951316736765451,0.951409026225967,0.951501192606798,0.951593236077842,0.951685156808115,0.951776954965766,0.95186863071807,0.951960184231445,0.952051615671438,0.952142925202748,0.952234112989218,0.952325179193849,0.952416123978799,0.952506947505389,0.952597649934103,0.952688231424606,0.95277869213573,0.95286903222549,0.952959251851091,0.953049351168922,0.953139330334571,0.953229189502821,0.95331892882766,0.953408548462282,0.953498048559088,0.953587429269709,0.95367669074498,0.953765833134975,0.953854856588986,0.953943761255542,0.954032547282413,0.954121214816607,0.95420976400438,0.954298194991238,0.95438650792194,0.954474702940507,0.954562780190224,0.954650739813636,0.954738581952564
"17",0.971000329760162,0.970765178903189,0.970528159682835,0.970289252617906,0.970048437988936,0.969805695834295,0.969561005946286,0.969314347867202,0.969065700885381,0.968815044031245,0.968562356073278,0.968307615514027,0.968050800586058,0.96779188924788,0.967530859179872,0.967267687780145,0.967002352160442,0.966734829141936,0.96646509525107,0.966193126715332,0.965918899459012,0.965642389098941,0.965363570940194,0.965082419971759,0.964798910862207,0.964513017955287,0.964224715265529,0.963933976473809,0.963640774922859,0.963345083612795,0.963046875196557,0.96274612197535,0.96244279589406,0.962136868536618,0.961828311121315,0.961517094496138,0.961203189134017,0.960886565128055,0.960567192186737,0.960245039629092,0.959920076379814,0.959592270964349,0.959261591503961,0.958928005710741,0.958591480882584,0.958251983898143,0.957909481211717,0.957563938848147,0.957215322397604,0.956863597010426,0.956508727391845,0.956150677796705,0.95578941202415,0.955424893412263,0.955057084832653,0.954685948685037,0.954311446891763,0.95393354089229,0.953552191637655,0.95316735958487,0.952779004691315,0.95238708640908,0.951991563679254,0.951592394926221,0.951189538051871,0.950782950429825,0.950372588899583,0.949958409760672,0.949540368766746,0.949118421119648,0.948692521463467
"18",0.971107589170771,0.971084990407903,0.97106237448745,0.97103974139424,0.971017091113086,0.970994423628784,0.97097173892612,0.970949036989869,0.970926317804776,0.970903581355598,0.970880827627063,0.970858056603891,0.970835268270778,0.970812462612424,0.970789639613498,0.97076679925868,0.970743941532607,0.970721066419927,0.970698173905267,0.970675263973233,0.970652336608432,0.970629391795452,0.970606429518868,0.970583449763238,0.97056045251312,0.970537437753048,0.970514405467549,0.970491355641133,0.97046828825831,0.970445203303566,0.97042210076138,0.970398980616213,0.970375842852521,0.97035268745475,0.970329514407333,0.970306323694679,0.970283115301212,0.970259889211317,0.970236645409389,0.970213383879797,0.970190104606909,0.970166807575078,0.97014349276865,0.970120160171958,0.970096809769324,0.970073441545063,0.970050055483473,0.970026651568855,0.970003229785485,0.969979790117645,0.969956332549596,0.969932857065598,0.969909363649896,0.969885852286731,0.969862322960332,0.969838775654927,0.969815210354726,0.969791627043938,0.969768025706761,0.96974440632739,0.969720768890009,0.969697113378806,0.96967343977794,0.969649748071589,0.969626038243909,0.969602310279057,0.969578564161183,0.969554799874438,0.969531017402958,0.969507216730885,0.969483397842345
"19",0.967389632873707,0.966949580263089,0.966504341792947,0.966053806921304,0.965597862822259,0.965136394319361,0.964669283813969,0.96419641120868,0.96371765382611,0.963232886323215,0.962741980601324,0.96224480571215,0.961741227759933,0.961231109799966,0.960714311733664,0.960190690200387,0.959660098466181,0.959122386309627,0.95857739990493,0.9580249817024,0.957464970306455,0.956897200351285,0.956321502374219,0.955737702686951,0.955145623244647,0.954545081513027,0.953935890333468,0.953317857786119,0.952690787051123,0.952054476267906,0.951408718392557,0.950753301053308,0.950088006404073,0.94941261097606,0.948726885527424,0.948030594890931,0.947323497819577,0.946605346830251,0.945875888045219,0.945134861031582,0.944381998638592,0.943617026832819,0.942839664531125,0.942049623431515,0.941246607841742,0.94043031450577,0.939600432428036,0.938756642695565,0.93789861829793,0.937026023945158,0.936138515883549,0.935235741709564,0.934317340181761,0.933382941030977,0.932432164768761,0.931464622494266,0.930479915699698,0.929477636074477,0.928457365308356,0.92741867489358,0.926361125926445,0.925284268908422,0.924187643547112,0.923070778557387,0.921933191462977,0.920774388398927,0.919593863915219,0.918391100782064,0.917165569797234,0.91591672959598,0.914644026464006
"20",0.935323601265243,0.935067999020407,0.934811342151629,0.934553623901228,0.934294837457382,0.93403497595377,0.93377403246925,0.933512000027499,0.933248871596662,0.932984640089026,0.932719298360646,0.932452839211003,0.932185255382661,0.931916539560899,0.931646684373359,0.931375682389689,0.931103526121185,0.930830208020434,0.930555720480948,0.930280055836789,0.930003206362225,0.929725164271351,0.929445921717732,0.929165470794008,0.928883803531553,0.928600911900086,0.928316787807306,0.928031423098505,0.9277448095562,0.927456938899764,0.927167802785023,0.9268773928039,0.92658570048402,0.926292717288324,0.925998434614702,0.925702843795593,0.925405936097598,0.9251077027211,0.92480813479987,0.924507223400683,0.924204959522927,0.923901334098193,0.923596337989906,0.923289961992925,0.92298219683314,0.922673033167075,0.922362461581503,0.92205047259305,0.921737056647771,0.921422204120782,0.921105905315847,0.920788150464973,0.920468929728012,0.920148233192263,0.919826050872068,0.919502372708404,0.919177188568483,0.918850488245349,0.918522261457473,0.918192497848346,0.917861186986074,0.917528318362977,0.917193881395176,0.916857865422184,0.91652025970653,0.916181053433297,0.915840235709775,0.915497795565008,0.915153721949419,0.914808003734385,0.914460629711844
"21",0.94538601398792,0.94548414979951,0.945582143965056,0.945679996878247,0.945777708930101,0.945875280508966,0.945972712000565,0.94607000378799,0.946167156251722,0.946264169769646,0.946361044717078,0.946457781466769,0.946554380388937,0.946650841851254,0.946747166218907,0.946843353854568,0.946939405118451,0.947035320368301,0.947131099959433,0.94722674424473,0.947322253574681,0.947417628297375,0.947512868758544,0.947607975301565,0.947702948267483,0.947797787995027,0.947892494820637,0.947987069078476,0.948081511100439,0.948175821216202,0.948269999753208,0.9483640470367,0.948457963389747,0.948551749133264,0.948645404586013,0.948738930064647,0.948832325883702,0.948925592355663,0.949018729790931,0.94911173849788,0.949204618782867,0.949297370950255,0.949389995302425,0.949482492139816,0.949574861760932,0.949667104462367,0.949759220538832,0.94985121028317,0.949943073986393,0.950034811937685,0.950126424424453,0.950217911732317,0.95030927414516,0.950400511945142,0.950491625412738,0.950582614826738,0.9506734804643,0.950764222600958,0.950854841510662,0.950945337465793,0.951035710737205,0.951125961594244,0.95121609030478,0.951306097135242,0.951395982350645,0.951485746214621,0.95157538898947,0.951664910936164,0.951754312314408,0.951843593382672,0.951932754398234
"22",0.910093832405393,0.910175631422948,0.910257344341763,0.910338971282296,0.910420512364855,0.910501967709561,0.910583337436362,0.91066462166505,0.910745820515245,0.910826934106391,0.910907962557763,0.910988905988474,0.911069764517457,0.911150538263496,0.911231227345176,0.91131183188094,0.911392351989053,0.911472787787614,0.911553139394548,0.911633406927617,0.911713590504413,0.911793690242365,0.91187370625873,0.911953638670597,0.912033487594892,0.912113253148372,0.912192935447628,0.912272534609082,0.912352050748988,0.912431483983443,0.91251083442837,0.912590102199523,0.912669287412496,0.91274839018272,0.912827410625455,0.912906348855793,0.912985204988667,0.913063979138849,0.913142671420932,0.913221281949353,0.913299810838387,0.913378258202138,0.913456624154546,0.913534908809398,0.913613112280301,0.913691234680706,0.91376927612391,0.913847236723024,0.913925116591014,0.914002915840679,0.914080634584653,0.914158272935405,0.914235831005244,0.914313308906317,0.914390706750607,0.914468024649935,0.914545262715966,0.914622421060188,0.914699499793946,0.914776499028408,0.914853418874595,0.91493025944335,0.915007020845368,0.915083703191181,0.915160306591151,0.915236831155494,0.915313276994254,0.915389644217318,0.915465932934416,0.915542143255112,0.915618275288817
"23",0.917273165680869,0.916569432029619,0.915857820233561,0.915138193499542,0.914410412524276,0.913674335455671,0.912929817853825,0.912176712651698,0.91141487011552,0.910644137804855,0.909864360532454,0.909075380323822,0.908277036376597,0.907469165019673,0.906651599672221,0.90582417080248,0.904986705886466,0.904139029366595,0.90328096261022,0.902412323868145,0.901532928233157,0.900642587598613,0.899741110617078,0.898828302659138,0.89790396577237,0.896967898640528,0.896019896543021,0.895059751314724,0.894087251306167,0.893102181344172,0.892104322693021,0.891093453016162,0.890069346338626,0.889031773010106,0.887980499668865,0.886915289206539,0.88583590073387,0.884742089547538,0.883633607098101,0.882510200959226,0.88137161479823,0.880217588348116,0.879047857381146,0.877862153684121,0.87666020503547,0.875441735184258,0.874206463831283,0.872954106612359,0.87168437508396,0.870396976711364,0.869091614859436,0.867767988786243,0.866425793639624,0.865064720456959,0.863684456168211,0.862284683602544,0.860865081498606,0.859425324518765,0.857965083267421,0.856484024313672,0.854981810218519,0.853458099566849,0.851912547004407,0.850344803280036,0.848754515293386,0.847141326148378,0.845504875212678,0.843844798183424,0.842160727159502,0.840452290720653,0.838719114013675
