"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66"
"11",0.972252339858077,0.972034629624749,0.971815733588129,0.971595651659963,0.971374384097192,0.971151931390509,0.970928294059737,0.970703472335433,0.970477465723004,0.970250272479446,0.9700218890793,0.969792309791459,0.969561526505177,0.969329528906654,0.969096305014829,0.96886184197186,0.968626126905865,0.968389147680327,0.968150893409209,0.967911354706747,0.967670523712365,0.967428393963969,0.96718496019258,0.966940218093349,0.966694164106767,0.966446795226789,0.966198108841095,0.965948102602735,0.965696774329427,0.965444121925971,0.965190143325358,0.964934836444657,0.964678199152494,0.964420229245427,0.964160924431177,0.963900282317107,0.963638300402595,0.963374976074394,0.963110306604171,0.962844289147676,0.962576920745043,0.962308198321928,0.962038118691193,0.961766678554943,0.961493874506779,0.96121970303412,0.960944160520587,0.960667243248272,0.960388947399975,0.960109269061275,0.959828204222483,0.959545748780408,0.959261898540025,0.958976649215892,0.958689996433458,0.958401935730215,0.95811246255664,0.957821572277043,0.957529260170223,0.957235521430012,0.956940351165679,0.9566437444022,0.956345696080407,0.956046201057052,0.95574525410472,0.955442849911678
"12",0.966799648530155,0.967284562737141,0.967763280044431,0.968235895070478,0.968702500375643,0.969163186555512,0.969618042334653,0.970067154658344,0.970510608779403,0.970948488337735,0.971380875431587,0.9718078506814,0.972229493289618,0.972645881101312,0.973057090671244,0.973463197342086,0.97386427533656,0.974260397864257,0.974651637241977,0.975038065025555,0.975419752150998,0.975796769083245,0.97616918597156,0.976537072811269,0.976900499612081,0.977259536573568,0.977614254268527,0.977964723834963,0.978311017177437,0.978653207178431,0.978991367920163,0.979325574917435,0.979655905361653,0.979982438376347,0.98030525528412,0.980624439885054,0.98094007874625,0.981252261502085,0.981561081164636,0.981866634443333,0.982169022072812,0.982468349147539,0.982764725461585,0.983058265851392,0.983349090539219,0.983637325474344,0.983923102668742,0.984206560523445,0.984487844141267,0.984767105621055,0.985044504328052,0.985320207134383,0.985594388623159,0.985867231249117,0.986138925448238,0.986409669688375,0.986679670452543,0.986949142146405,0.987218306921302,0.987487394404472,0.987756641328344,0.988026291051534,0.988296592964978,0.988567801778095,0.988840176681277,0.989113980383115
"13",0.932005118223554,0.933723994253467,0.935398435176854,0.937029720182993,0.938619091591195,0.940167755527806,0.941676882625953,0.943147608744397,0.944581035702264,0.945978232026596,0.947340233710109,0.948668044976777,0.949962639053255,0.95122495894447,0.952455918212087,0.953656401754784,0.954827266589741,0.955969342634847,0.957083433491557,0.958170317228596,0.959230747166992,0.960265452667442,0.961275139921203,0.962260492746375,0.963222173391709,0.964160823350763,0.96507706418964,0.965971498392251,0.966844710227646,0.967697266644625,0.968529718199661,0.969342600024971,0.970136432844285,0.970911724044989,0.971668968816035,0.972408651362132,0.973131246205603,0.973837219588317,0.974527030986971,0.975201134755899,0.975859981912258,0.976504022078935,0.977133705600908,0.97774948585047,0.978351821736396,0.978941180430697,0.979518040324675,0.980082894223011,0.980636252780256,0.981178648178248,0.981710638035382,0.982232809528744,0.982745783697632,0.983250219881603,0.983746820227782,0.984236334179814,0.984719562835561,0.985197363031648,0.985670650981437,0.986140405259771,0.986607668894865,0.987073550297049,0.987539222730029,0.988005922016081,0.988474942168326,0.988947628665618
"14",0.930177536784078,0.931392025797433,0.932584000500115,0.933754011708445,0.934902595250067,0.936030272281385,0.937137549605307,0.938224919989053,0.93929286248179,0.940341842731862,0.94137231330365,0.942384713994023,0.943379472148712,0.944357002979014,0.945317709879382,0.94626198474664,0.947190208301634,0.948102750414178,0.948999970432336,0.949882217517046,0.950749830983406,0.951603140650013,0.95244246719785,0.953268122540652,0.954080410208642,0.954879625747932,0.955666057138081,0.956439985230483,0.957201684210595,0.957951422087267,0.958689461212629,0.959416058836357,0.960131467698289,0.960835936663737,0.961529711405941,0.962213035140434,0.962886149416176,0.963549294968453,0.964202712638638,0.964846644365735,0.965481334254676,0.966107029725781,0.96672398274966,0.967332451170699,0.967932700121836,0.968525003531547,0.969109645722732,0.969686923100793,0.970257145925773,0.970820640160061,0.971377749379386,0.971928836730139,0.972474286910565,0.973014508147141,0.973549934130199,0.974081025864955,0.974608273385247,0.975132197268212,0.975653349878563,0.976172316261953,0.976689714598663,0.977206196121809,0.977722444400552,0.978239173887752,0.978757127636272,0.979277074098186
"15",0.956718933362559,0.957082695995326,0.957443743362045,0.957802101596704,0.958157796568146,0.958510853876694,0.958861298846543,0.9592091565165,0.959554451632518,0.959897208645315,0.960237451715368,0.960575204725894,0.960910491302955,0.961243334840768,0.961573758530146,0.961901785388234,0.962227438288439,0.962550739990023,0.962871713167402,0.963190380439466,0.963506764399368,0.963820887645353,0.96413277281304,0.964442442609623,0.964749919850447,0.965055227498183,0.965358388705069,0.965659426858448,0.965958365629979,0.966255229028771,0.966550041458849,0.966842827781277,0.967133613381262,0.967422424240697,0.967709287016529,0.967994229125371,0.968277278834885,0.968558465362375,0.968837818981151,0.969115371135216,0.969391154562864,0.969665203429784,0.969937553472371,0.970208242151849,0.970477308819952,0.970744794896881,0.971010744062261,0.971275202459868,0.971538218916916,0.971799845178611,0.97206013615879,0.972319150207375,0.97257694939532,0.972833599817773,0.973089171915939,0.973343740818299,0.973597386701409,0.973850195170633,0.974102257660829,0.974353671856769,0.974604542132976,0.974854980012101,0.975105104640805,0.975355043281541,0.975604931818198,0.975854915272942
"16",0.92791342856668,0.928771692667639,0.929621053042254,0.930461666012417,0.931293683073124,0.932117251007606,0.932932512001673,0.933739603757189,0.934538659604729,0.935329808615442,0.936113175712117,0.936888881779486,0.937657043773756,0.938417774831436,0.939171184377421,0.93991737823239,0.940656458719534,0.94138852477058,0.942113672031212,0.942831992965828,0.943543576961658,0.944248510432325,0.944946876920777,0.945638757201629,0.946324229383005,0.94700336900777,0.947676249154253,0.948342940536459,0.949003511603767,0.949658028640114,0.950306555862711,0.950949155520274,0.951585887990755,0.952216811878629,0.952841984111693,0.95346146003737,0.954075293518537,0.954683537028872,0.955286241747661,0.955883457654089,0.95647523362097,0.957061617507918,0.957642656253873,0.958218395969008,0.958788882025926,0.959354159150121,0.959914271509639,0.960469262803915,0.961019176351656,0.961564055177732,0.962103942099015,0.962638879809042,0.9631689109614,0.963694078251757,0.964214424498394,0.964729992721121,0.96524082621843,0.965746968642737,0.966248464073519,0.966745357088221,0.967237692830645,0.96772551707671,0.96820887629724,0.968687817717627,0.969162389374015,0.969632640165789
"17",0.92312611185931,0.924767728741194,0.92636904946138,0.927931200457357,0.929455278535232,0.93094235133522,0.932393457816075,0.933809608755733,0.93519178726561,0.936540949316085,0.937858024271085,0.939143915429715,0.94039950057313,0.941625632514957,0.942823139653769,0.943992826526186,0.94513547435939,0.946251841621841,0.947342664571206,0.948408657798544,0.949450514767972,0.950468908351176,0.95146449135615,0.952437897049778,0.953389739673922,0.954320614954612,0.955231100604266,0.95612175681664,0.956993126754593,0.957845737030573,0.958680098179994,0.959496705127739,0.960296037648014,0.961078560818097,0.961844725466278,0.962594968614853,0.963329713918645,0.964049372100074,0.964754341381605,0.965445007916703,0.966121746220527,0.966784919601639,0.967434880596296,0.968071971406906,0.968696524346452,0.969308862290813,0.969909299141081,0.970498140298055,0.971075683151331,0.971642217585427,0.972198026505577,0.972743386385865,0.973278567842454,0.973803836234706,0.974319452296944,0.97482567280361,0.975322751270337,0.975810938693408,0.976290484329667,0.976761636518653,0.977224643548202,0.97767975456414,0.978127220523901,0.978567295193101,0.979000236182666,0.979426306023096
"18",0.935839708830874,0.937369537532903,0.93886032668371,0.940313185708317,0.941729193130915,0.943109397162819,0.944454816302656,0.945766439946286,0.947045229004166,0.948292116524078,0.949508008317374,0.950693783586946,0.951850295555475,0.952978372092433,0.954078816338718,0.955152407327648,0.95619990060142,0.957222028822111,0.958219502376523,0.95919300997435,0.960143219239158,0.961070777292003,0.961976311327422,0.962860429181795,0.96372371989414,0.964566754259523,0.96539008537544,0.966194249181668,0.966979764994322,0.967747136035016,0.968496849956226,0.969229379364304,0.969945182341801,0.970644702971063,0.971328371861523,0.971996606683348,0.972649812710731,0.973288383378459,0.973912700856051,0.974523136644323,0.975120052199846,0.975703799593716,0.976274722211533,0.976833155502641,0.977379427787391,0.977913861132236,0.97843677230345,0.978948473811253,0.979449275057135,0.979939483598194,0.980419406543047,0.980889352094901,0.981349631257557,0.981800559720874,0.98224245994166,0.982675663435738,0.983100513295358,0.983517366944269,0.983926599139228,0.984328605222545,0.984723804623616,0.985112644599585,0.985495604194332,0.985873198381959,0.986245982344106,0.986614555810891
"19",0.899181402352023,0.901257297425818,0.90327958431715,0.905249876186353,0.907169743071225,0.90904071237298,0.910864269399424,0.91264185795847,0.914374880995421,0.916064701268175,0.917712642054726,0.919319987887985,0.920887985313237,0.922417843664069,0.9239107358529,0.925367799172731,0.926790136106913,0.928178815144207,0.929534871596525,0.930859308417172,0.932153097017556,0.933417178080687,0.934652462369948,0.935859831531898,0.937040138892133,0.938194210243333,0.939322844624928,0.940426815093975,0.941506869487,0.942563731172846,0.943598099796555,0.944610652014738,0.945602042222824,0.946572903274891,0.947523847196827,0.948455465893884,0.949368331853545,0.950262998845073,0.951140002616956,0.951999861593748,0.952843077573655,0.953670136428583,0.95448150880801,0.955277650848358,0.956059004889276,0.95682600019823,0.9575790537047,0.958318570744955,0.959044945818332,0.959758563355394,0.960459798498198,0.961149017892296,0.961826580489646,0.962492838361025,0.96314813751584,0.963792818726538,0.964427218353902,0.965051669168785,0.965666501164756,0.966272042355145,0.966868619546976,0.967456559083138,0.968036187542987,0.968607832390614,0.969171822558797,0.969728488955779
"20",0.871378754075957,0.873621662980956,0.875816175424592,0.877963520974016,0.880064904082395,0.882121504022387,0.884134474870905,0.886104945540914,0.888034019856304,0.889922776666109,0.891772269994521,0.893583529223378,0.89535755930402,0.897095340995575,0.898797831126945,0.900465962879912,0.902100646091011,0.903702767569926,0.905273191432342,0.906812759445353,0.908322291383657,0.909802585394888,0.911254418372589,0.912678546335485,0.914075704811694,0.915446609226876,0.916791955295137,0.918112419411834,0.919408659047416,0.920681313141549,0.92193100249689,0.923158330171894,0.92436388187224,0.925548226340385,0.92671191574303,0.927855486056137,0.928979457447442,0.930084334656286,0.931170607370829,0.932238750602674,0.933289225059066,0.934322477512905,0.935338941170901,0.936339036040231,0.937323169294282,0.93829173563795,0.939245117673311,0.940183686266326,0.941107800915537,0.942017810123749,0.942914051773698,0.943796853509056,0.944666533121921,0.945523398948331,0.946367750273242,0.94719987774664,0.948020063812433,0.948828583152002,0.949625703144164,0.950411684343583,0.951186780979479,0.951951241476668,0.952705309000854,0.953449222030063,0.954183214954013,0.954907518703116
"21",0.936462146414376,0.936885739249533,0.937306675276352,0.937724990319747,0.938140719455299,0.938553897026273,0.938964556660126,0.939372731283972,0.939778453138739,0.940181753791674,0.94058266414726,0.940981214456966,0.941377434328525,0.941771352735587,0.94216299802851,0.9425523979467,0.942939579632485,0.943324569646278,0.943707393982532,0.94408807808602,0.944466646868107,0.944843124722856,0.945217535542801,0.945589902734525,0.945960249233985,0.946328597521745,0.946694969638098,0.947059387198199,0.947421871407212,0.947782443075501,0.948141122633885,0.948497930149004,0.94885288533875,0.949206007587787,0.949557315963224,0.949906829230336,0.950254565868403,0.950600544086666,0.950944781840359,0.951287296846846,0.951628106601841,0.9519672283957,0.952304679329798,0.952640476332962,0.952974636177952,0.953307175497968,0.953638110803216,0.953967458497422,0.954295234894379,0.954621456234452,0.954946138700987,0.955269298436683,0.955590951559807,0.95591111418031,0.956229802415692,0.956547032406718,0.95686282033283,0.957177182427241,0.957490134991717,0.957801694410872,0.95811187716608,0.958420699848779,0.958728179173204,0.959034331988456,0.959339175289797,0.959642726229141
"22",0.857429659603023,0.859693451067657,0.861914584221328,0.864093934609109,0.866232365728563,0.868330728754918,0.870389862301411,0.872410592212884,0.874393731390628,0.876340079646649,0.878250423585576,0.880125536512435,0.881966178364703,0.88377309566699,0.885547021506872,0.887288675530425,0.888998763956046,0.89067797960526,0.892327001949262,0.89394649716998,0.895537118234535,0.897099504982019,0.898634284221568,0.900142069840773,0.901623462923485,0.903079051876202,0.904509412562193,0.905915108442574,0.907296690723675,0.908654698509982,0.909989658961995,0.911302087458504,0.912592487762605,0.913861352191031,0.915109161786281,0.916336386491116,0.917543485324965,0.918730906561902,0.919899087909845,0.921048456690611,0.922179430020545,0.92329241499148,0.924387808851756,0.925465999187075,0.926527364101039,0.927572272395124,0.928601083748041,0.929614148894275,0.93061180980177,0.931594399848616,0.932562243998781,0.933515658976763,0.934454953441246,0.935380428157745,0.936292376170315,0.937191082972419,0.938076826677058,0.938949878186373,0.939810501360867,0.940658953188529,0.941495483954126,0.942320337409069,0.943133750942168,0.943935955751832,0.944727177020196,0.945507634089854
"23",0.7517617662483,0.758069875804592,0.764196471004458,0.770145103569562,0.775919468263753,0.781523378776867,0.786960745228589,0.792235553280996,0.797351844834287,0.802313700268461,0.807125222183924,0.811790520586177,0.816313699453711,0.8206988446237,0.824950012926855,0.829071222500971,0.833066444211638,0.836939594108676,0.840694526847507,0.844335030005999,0.84786481922922,0.851287534136789,0.85460673492994,0.85782589963848,0.860948421950465,0.863977609570766,0.866916683057611,0.869768775089482,0.872536930117704,0.875224104363232,0.877833166119055,0.880366896322521,0.882827989364685,0.885219054106333,0.887542615073013,0.889801113803597,0.891996910329285,0.894132284762007,0.896209438973187,0.898230498345635,0.900197513583107,0.902112462563634,0.903977252224176,0.905793720465581,0.907563638068046,0.90928871060841,0.910970580371736,0.912610828250568,0.914210975626158,0.915772486226751,0.917296767958797,0.918785174707685,0.92023900810505,0.921659519260576,0.923047910456421,0.924405336803173,0.925732907856536,0.92703168919441,0.928302703954546,0.929546934333192,0.930765323045668,0.931958774750119,0.933128157436102,0.934274303779966,0.935398012469529,0.93650004950069
"24",0.967886062688814,0.968572346243603,0.969244506105299,0.969902849653417,0.970547677627781,0.971179284332539,0.971797957843358,0.972403980221075,0.972997627735148,0.973579171100234,0.974148875728703,0.974707002001165,0.97525380555661,0.975789537603299,0.976314445251599,0.976828771869911,0.977332757465332,0.977826639090913,0.978310651281906,0.978785026523633,0.979249995753988,0.979705788903864,0.980152635478833,0.980590765185732,0.98102040860767,0.981441797931188,0.981855167729032,0.982260755802015,0.982658804083115,0.983049559606594,0.983433275544488,0.983810212312075,0.984180638743084,0.984544833334245,0.984903085557532,0.985255697236506,0.985602983981282,0.985945276674138,0.986282922994642,0.986616288970088,0.986945760532706,0.987271745060945,0.987594672876892,0.987914998666591,0.98823320278389,0.988549792392557,0.988865302394891,0.989180296089134,0.989495365492387,0.989811131261231,0.990128242139123,0.990447373858777,0.990769227429584,0.991094526745373,0.991424015457319,0.991758453070885,0.992098610244713,0.992445263293589,0.992799187926306,0.993161152282151,0.993531909364805,0.993912189008563,0.994302689546136,0.994704069377534,0.995116938662776,0.995541851375424
"25",0.935743174187582,0.935777429501002,0.935811671238179,0.935845899542423,0.935880114545991,0.935914316356586,0.93594850504547,0.935982680640493,0.936016843126104,0.936050992450167,0.936085128535095,0.936119251290124,0.936153360621957,0.936187456442523,0.936221538673667,0.936255607249399,0.936289662116426,0.936323703233666,0.936357730571246,0.936391744109287,0.936425743836636,0.936459729749719,0.936493701851428,0.93652766015022,0.93656160465928,0.936595535395831,0.936629452380551,0.936663355637063,0.936697245191542,0.936731121072362,0.936764983309811,0.93679883193587,0.936832666984021,0.936866488489098,0.936900296487167,0.936934091015447,0.936967872112214,0.937001639816789,0.937035394169468,0.937069135211525,0.937102862985202,0.937136577533698,0.937170278901194,0.937203967132861,0.937237642274892,0.937271304374531,0.9373049534801,0.937338589641044,0.937372212907979,0.937405823332734,0.937439420968394,0.937473005869372,0.93750657809144,0.937540137691811,0.937573684729185,0.937607219263818,0.937640741357598,0.937674251074088,0.937707748478627,0.937741233638391,0.937774706622463,0.937808167501926,0.937841616349937,0.937875053241811,0.937908478255119,0.937941891469766
